,lat,lon,CNTY_NAME,CITY_TOWN_NAME,num
197,41.964600000000004,-70.67060000000001,PLYMOUTH,PLYMOUTH,1
198,41.964850000000006,-71.1904,BRISTOL,NORTON,1
199,41.966,-71.02810000000001,PLYMOUTH,BRIDGEWATER,1
200,41.9668,-70.68425,PLYMOUTH,PLYMOUTH,1
201,41.96725,-71.18860000000001,BRISTOL,NORTON,1
202,41.96785,-71.02250000000001,PLYMOUTH,BRIDGEWATER,1
203,41.96785,-70.97335,PLYMOUTH,BRIDGEWATER,1
204,41.968650000000004,-71.0205,PLYMOUTH,BRIDGEWATER,1
205,41.96885,-71.02000000000001,PLYMOUTH,BRIDGEWATER,1
206,41.969950000000004,-71.015,PLYMOUTH,BRIDGEWATER,1
207,41.97,-71.01415,PLYMOUTH,BRIDGEWATER,1
208,41.9709,-71.01005,PLYMOUTH,BRIDGEWATER,1
209,41.97215,-71.0065,PLYMOUTH,BRIDGEWATER,1
210,41.9722,-71.19250000000001,BRISTOL,NORTON,1
211,41.9726,-71.02675,PLYMOUTH,BRIDGEWATER,1
212,41.97415,-70.6859,PLYMOUTH,PLYMOUTH,1
213,41.97625,-70.8949,PLYMOUTH,HALIFAX,1
214,41.9765,-70.92095,PLYMOUTH,BRIDGEWATER,1
215,41.978950000000005,-71.15545,BRISTOL,NORTON,1
216,41.979,-70.8365,PLYMOUTH,HALIFAX,1
217,41.979,-70.6921,PLYMOUTH,PLYMOUTH,1
218,41.9801,-70.7068,PLYMOUTH,KINGSTON,1
219,41.983200000000004,-71.21075,BRISTOL,NORTON,1
220,41.9872,-70.9765,PLYMOUTH,BRIDGEWATER,1
221,41.98865,-70.97710000000001,PLYMOUTH,BRIDGEWATER,1
222,41.9887,-70.9764,PLYMOUTH,BRIDGEWATER,1
223,41.989000000000004,-70.97615,PLYMOUTH,BRIDGEWATER,1
224,41.990300000000005,-70.97540000000001,PLYMOUTH,BRIDGEWATER,1
225,41.9904,-70.91395,PLYMOUTH,BRIDGEWATER,1
226,41.9909,-70.9752,PLYMOUTH,BRIDGEWATER,1
227,41.99165,-70.85785,PLYMOUTH,HALIFAX,1
228,41.99225,-70.72635,PLYMOUTH,KINGSTON,1
229,41.9928,-70.95620000000001,PLYMOUTH,BRIDGEWATER,1
230,41.9929,-70.9745,PLYMOUTH,BRIDGEWATER,1
231,41.994150000000005,-70.87745000000001,PLYMOUTH,HALIFAX,1
232,41.99425,-70.8463,PLYMOUTH,HALIFAX,1
233,41.99535,-70.9735,PLYMOUTH,BRIDGEWATER,1
234,41.995450000000005,-71.2107,BRISTOL,MANSFIELD,1
235,41.996050000000004,-70.74300000000001,PLYMOUTH,KINGSTON,1
236,41.99645,-70.90525000000001,PLYMOUTH,EAST BRIDGEWATER,1
237,41.99655,-70.7298,PLYMOUTH,KINGSTON,1
238,41.9973,-70.83665,PLYMOUTH,HALIFAX,1
239,41.9983,-70.97405,PLYMOUTH,BRIDGEWATER,1
240,41.998650000000005,-70.97495,PLYMOUTH,BRIDGEWATER,1
241,41.999050000000004,-70.98635,PLYMOUTH,BRIDGEWATER,1
242,41.99975,-70.98595,PLYMOUTH,BRIDGEWATER,1
243,42.002700000000004,-70.98895,PLYMOUTH,BRIDGEWATER,1
244,42.00325,-71.0356,PLYMOUTH,WEST BRIDGEWATER,1
245,42.0109,-71.0668,BRISTOL,EASTON,1
246,42.0116,-70.73235,PLYMOUTH,KINGSTON,1
247,42.011900000000004,-70.73245,PLYMOUTH,KINGSTON,1
248,42.0137,-70.93335,PLYMOUTH,EAST BRIDGEWATER,1
249,42.014250000000004,-71.04405,PLYMOUTH,WEST BRIDGEWATER,1
250,42.014500000000005,-71.04415,PLYMOUTH,WEST BRIDGEWATER,2
251,42.014500000000005,-71.044,PLYMOUTH,WEST BRIDGEWATER,1
252,42.01485,-71.0442,PLYMOUTH,WEST BRIDGEWATER,1
253,42.01505,-70.71715,PLYMOUTH,DUXBURY,1
254,42.01525,-70.7792,PLYMOUTH,KINGSTON,1
255,42.015350000000005,-71.0387,PLYMOUTH,WEST BRIDGEWATER,1
256,42.015350000000005,-71.03840000000001,PLYMOUTH,WEST BRIDGEWATER,1
257,42.016000000000005,-71.04515,PLYMOUTH,WEST BRIDGEWATER,1
258,42.0165,-71.0023,PLYMOUTH,WEST BRIDGEWATER,1
259,42.017,-71.21430000000001,BRISTOL,MANSFIELD,1
260,42.017250000000004,-71.22755000000001,BRISTOL,MANSFIELD,1
261,42.017700000000005,-71.22775,BRISTOL,MANSFIELD,1
262,42.01775,-70.7265,PLYMOUTH,DUXBURY,1
263,42.0188,-71.04685,PLYMOUTH,WEST BRIDGEWATER,2
264,42.01905,-71.14375,BRISTOL,EASTON,1
265,42.01905,-70.7264,PLYMOUTH,KINGSTON,1
266,42.019200000000005,-71.0082,PLYMOUTH,WEST BRIDGEWATER,1
267,42.01945,-71.0059,PLYMOUTH,WEST BRIDGEWATER,1
268,42.01955,-71.1215,BRISTOL,EASTON,1
269,42.0201,-71.00255,PLYMOUTH,WEST BRIDGEWATER,1
270,42.020450000000004,-70.9888,PLYMOUTH,WEST BRIDGEWATER,1
271,42.0206,-71.13715,BRISTOL,EASTON,1
272,42.02065,-71.0126,PLYMOUTH,WEST BRIDGEWATER,1
273,42.020900000000005,-71.11145,BRISTOL,EASTON,1
274,42.022600000000004,-70.88865,PLYMOUTH,HALIFAX,1
275,42.0227,-70.959,PLYMOUTH,EAST BRIDGEWATER,1
276,42.023250000000004,-70.68315,PLYMOUTH,DUXBURY,1
277,42.024750000000004,-71.06735,BRISTOL,EASTON,2
278,42.02485,-71.0661,BRISTOL,EASTON,1
279,42.0251,-71.1555,BRISTOL,EASTON,1
280,42.0262,-71.2318,BRISTOL,MANSFIELD,1
281,42.0265,-71.25735,NORFOLK,FOXBOROUGH,1
282,42.02685,-71.25750000000001,BRISTOL,MANSFIELD,1
283,42.02705,-71.2576,NORFOLK,FOXBOROUGH,1
284,42.02765,-71.00845000000001,PLYMOUTH,WEST BRIDGEWATER,1
285,42.028,-71.22845000000001,BRISTOL,MANSFIELD,1
286,42.0292,-71.18225000000001,BRISTOL,MANSFIELD,1
287,42.0294,-70.9585,PLYMOUTH,EAST BRIDGEWATER,1
288,42.03045,-71.22925000000001,BRISTOL,MANSFIELD,1
289,42.0305,-71.00335,PLYMOUTH,WEST BRIDGEWATER,1
290,42.03125,-71.23360000000001,BRISTOL,MANSFIELD,1
291,42.0315,-70.95855,PLYMOUTH,EAST BRIDGEWATER,1
292,42.03165,-70.9752,PLYMOUTH,EAST BRIDGEWATER,1
293,42.0319,-71.2377,BRISTOL,MANSFIELD,1
294,42.032050000000005,-71.2187,BRISTOL,MANSFIELD,1
295,42.03255,-71.394,NORFOLK,WRENTHAM,1
296,42.032900000000005,-70.95960000000001,PLYMOUTH,EAST BRIDGEWATER,1
297,42.03335,-70.95620000000001,PLYMOUTH,EAST BRIDGEWATER,1
298,42.03385,-70.95855,PLYMOUTH,EAST BRIDGEWATER,2
299,42.035050000000005,-71.1012,BRISTOL,EASTON,1
300,42.0356,-71.09875000000001,BRISTOL,EASTON,1
301,42.035650000000004,-71.09865,BRISTOL,EASTON,1
302,42.0379,-71.38335000000001,NORFOLK,WRENTHAM,1
303,42.0383,-71.275,NORFOLK,FOXBOROUGH,1
304,42.03905,-71.23780000000001,NORFOLK,FOXBOROUGH,1
305,42.0399,-71.33970000000001,NORFOLK,WRENTHAM,1
306,42.04005,-71.1242,BRISTOL,EASTON,1
307,42.0401,-71.09,BRISTOL,EASTON,1
308,42.040800000000004,-71.3498,NORFOLK,WRENTHAM,1
309,42.0416,-71.30465000000001,NORFOLK,PLAINVILLE,1
310,42.042,-71.21105,BRISTOL,MANSFIELD,1
311,42.042,-70.94715000000001,PLYMOUTH,EAST BRIDGEWATER,1
312,42.04225,-71.07755,BRISTOL,EASTON,1
313,42.04245,-70.95830000000001,PLYMOUTH,EAST BRIDGEWATER,1
314,42.043350000000004,-71.44185,NORFOLK,FRANKLIN,1
315,42.04385,-71.08565,BRISTOL,EASTON,1
316,42.044850000000004,-71.08460000000001,BRISTOL,EASTON,1
317,42.045100000000005,-70.672,PLYMOUTH,DUXBURY,1
318,42.0474,-71.08165000000001,BRISTOL,EASTON,3
319,42.047650000000004,-71.24055,NORFOLK,FOXBOROUGH,1
320,42.0488,-71.16085,BRISTOL,EASTON,1
321,42.04885,-71.19665,BRISTOL,MANSFIELD,1
322,42.05115,-71.30035000000001,NORFOLK,WRENTHAM,1
323,42.05205,-71.11765,BRISTOL,EASTON,1
324,42.052350000000004,-71.0603,PLYMOUTH,BROCKTON,1
325,42.05315,-71.06685,PLYMOUTH,BROCKTON,1
326,42.05465,-70.9768,PLYMOUTH,EAST BRIDGEWATER,1
327,42.055,-71.05615,PLYMOUTH,BROCKTON,1
328,42.05525,-71.0451,PLYMOUTH,BROCKTON,2
329,42.0559,-71.42790000000001,NORFOLK,FRANKLIN,1
330,42.05615,-71.25410000000001,NORFOLK,FOXBOROUGH,1
331,42.05655,-71.03565,PLYMOUTH,BROCKTON,1
332,42.057050000000004,-71.03185,PLYMOUTH,BROCKTON,1
333,42.05745,-70.81115,PLYMOUTH,PEMBROKE,1
334,42.057950000000005,-71.06885,PLYMOUTH,BROCKTON,1
335,42.0582,-71.2439,NORFOLK,FOXBOROUGH,1
336,42.05915,-70.7261,PLYMOUTH,DUXBURY,1
337,42.059200000000004,-70.69125,PLYMOUTH,DUXBURY,2
338,42.05995,-70.83045,PLYMOUTH,PEMBROKE,1
339,42.06,-70.7608,PLYMOUTH,DUXBURY,1
340,42.06045,-70.72155000000001,PLYMOUTH,DUXBURY,1
341,42.06055,-70.81020000000001,PLYMOUTH,PEMBROKE,1
342,42.06065,-71.0644,PLYMOUTH,BROCKTON,1
343,42.060900000000004,-71.04275,PLYMOUTH,BROCKTON,1
344,42.061,-71.32535,NORFOLK,WRENTHAM,1
345,42.06105,-70.91595000000001,PLYMOUTH,EAST BRIDGEWATER,1
346,42.06145,-70.89150000000001,PLYMOUTH,HANSON,1
347,42.061550000000004,-71.45485000000001,NORFOLK,FRANKLIN,1
348,42.061800000000005,-71.10430000000001,BRISTOL,EASTON,1
349,42.0619,-71.0616,PLYMOUTH,BROCKTON,1
350,42.0619,-70.77215,PLYMOUTH,PEMBROKE,1
351,42.06215,-71.01885,PLYMOUTH,BROCKTON,1
352,42.0623,-70.721,PLYMOUTH,DUXBURY,1
353,42.062650000000005,-71.01515,PLYMOUTH,BROCKTON,1
354,42.063,-71.39710000000001,NORFOLK,FRANKLIN,2
355,42.0632,-71.25055,NORFOLK,FOXBOROUGH,1
356,42.06335,-71.0139,PLYMOUTH,BROCKTON,1
357,42.06355,-71.00745,PLYMOUTH,BROCKTON,1
358,42.063700000000004,-71.2188,NORFOLK,FOXBOROUGH,1
359,42.06375,-71.05785,PLYMOUTH,BROCKTON,1
360,42.063900000000004,-71.05745,PLYMOUTH,BROCKTON,3
361,42.06405,-71.01565000000001,PLYMOUTH,BROCKTON,1
362,42.065650000000005,-71.05395,PLYMOUTH,BROCKTON,1
363,42.0658,-71.0163,PLYMOUTH,BROCKTON,1
364,42.0661,-71.0562,PLYMOUTH,BROCKTON,1
365,42.06615,-71.0622,PLYMOUTH,BROCKTON,1
366,42.0664,-71.24295000000001,NORFOLK,FOXBOROUGH,1
367,42.06645,-70.77175,PLYMOUTH,PEMBROKE,1
368,42.066700000000004,-71.0873,BRISTOL,EASTON,1
369,42.06695,-71.3989,NORFOLK,FRANKLIN,1
370,42.06705,-71.05165000000001,PLYMOUTH,BROCKTON,1
371,42.06725,-71.1203,BRISTOL,EASTON,1
372,42.067350000000005,-71.4053,NORFOLK,FRANKLIN,1
373,42.0674,-71.06225,PLYMOUTH,BROCKTON,1
374,42.0683,-71.01535,PLYMOUTH,BROCKTON,1
375,42.06855,-71.0206,PLYMOUTH,BROCKTON,1
376,42.0686,-70.93,PLYMOUTH,WHITMAN,1
377,42.0689,-71.02315,PLYMOUTH,BROCKTON,1
378,42.069250000000004,-71.04775000000001,PLYMOUTH,BROCKTON,1
379,42.06935,-70.8284,PLYMOUTH,PEMBROKE,1
380,42.0698,-71.24845,NORFOLK,FOXBOROUGH,1
381,42.06995,-71.03945,PLYMOUTH,BROCKTON,2
382,42.070350000000005,-70.95365000000001,PLYMOUTH,WHITMAN,1
383,42.070350000000005,-70.94800000000001,PLYMOUTH,WHITMAN,1
384,42.0705,-71.0875,BRISTOL,EASTON,1
385,42.0706,-70.94655,PLYMOUTH,WHITMAN,1
386,42.070750000000004,-71.06490000000001,PLYMOUTH,BROCKTON,1
387,42.0709,-71.0441,PLYMOUTH,BROCKTON,1
388,42.07135,-71.1179,BRISTOL,EASTON,1
389,42.07155,-70.6726,PLYMOUTH,MARSHFIELD,1
390,42.071600000000004,-71.00445,PLYMOUTH,BROCKTON,1
391,42.0718,-71.0047,PLYMOUTH,BROCKTON,1
392,42.0721,-71.25785,NORFOLK,FOXBOROUGH,1
393,42.0723,-70.82655,PLYMOUTH,PEMBROKE,1
394,42.07365,-71.019,PLYMOUTH,BROCKTON,1
395,42.0741,-71.0961,BRISTOL,EASTON,1
396,42.074400000000004,-71.01915000000001,PLYMOUTH,BROCKTON,1
397,42.07495,-71.01705,PLYMOUTH,BROCKTON,1
398,42.0751,-71.01935,PLYMOUTH,BROCKTON,1
399,42.07605,-71.05420000000001,PLYMOUTH,BROCKTON,1
400,42.07625,-71.0359,PLYMOUTH,BROCKTON,1
401,42.076350000000005,-71.28525,NORFOLK,FOXBOROUGH,1
402,42.077000000000005,-71.63005,WORCESTER,UXBRIDGE,1
403,42.07855,-71.04405,PLYMOUTH,BROCKTON,1
404,42.07885,-71.2929,NORFOLK,WRENTHAM,1
405,42.07915,-71.02245,PLYMOUTH,BROCKTON,1
406,42.0796,-71.04425,PLYMOUTH,BROCKTON,1
407,42.0796,-70.71555000000001,PLYMOUTH,MARSHFIELD,1
408,42.0801,-71.38235,NORFOLK,FRANKLIN,1
409,42.0801,-71.06465,PLYMOUTH,BROCKTON,1
410,42.0803,-71.02955,PLYMOUTH,BROCKTON,1
411,42.0803,-70.93765,PLYMOUTH,WHITMAN,1
412,42.08055,-70.9423,PLYMOUTH,WHITMAN,1
413,42.08055,-70.93730000000001,PLYMOUTH,WHITMAN,1
414,42.080600000000004,-71.02055,PLYMOUTH,BROCKTON,1
415,42.08065,-71.38925,NORFOLK,FRANKLIN,1
416,42.08065,-70.94355,PLYMOUTH,WHITMAN,1
417,42.0807,-71.02035000000001,PLYMOUTH,BROCKTON,1
418,42.0811,-71.4073,NORFOLK,FRANKLIN,1
419,42.0811,-71.0329,PLYMOUTH,BROCKTON,2
420,42.081250000000004,-70.9324,PLYMOUTH,WHITMAN,1
421,42.08155,-70.98765,PLYMOUTH,BROCKTON,1
422,42.08155,-70.96115,PLYMOUTH,WHITMAN,1
423,42.08165,-71.02745,PLYMOUTH,BROCKTON,1
424,42.08175,-71.0331,PLYMOUTH,BROCKTON,1
425,42.08215,-71.01725,PLYMOUTH,BROCKTON,1
426,42.0835,-71.403,NORFOLK,FRANKLIN,1
427,42.083800000000004,-71.00500000000001,PLYMOUTH,BROCKTON,1
428,42.084,-71.01725,PLYMOUTH,BROCKTON,1
429,42.084050000000005,-71.01985,PLYMOUTH,BROCKTON,2
430,42.084250000000004,-71.40555,NORFOLK,FRANKLIN,1
431,42.0843,-71.00495000000001,PLYMOUTH,BROCKTON,1
432,42.0843,-70.94765000000001,PLYMOUTH,WHITMAN,1
433,42.0845,-71.0232,PLYMOUTH,BROCKTON,1
434,42.08465,-71.03765,PLYMOUTH,BROCKTON,1
435,42.084700000000005,-71.03580000000001,PLYMOUTH,BROCKTON,1
436,42.08485,-70.94775,PLYMOUTH,WHITMAN,1
437,42.08485,-70.89205,PLYMOUTH,HANSON,1
438,42.084900000000005,-71.0199,PLYMOUTH,BROCKTON,1
439,42.0852,-70.99730000000001,PLYMOUTH,BROCKTON,1
440,42.08525,-71.00485,PLYMOUTH,BROCKTON,1
441,42.0855,-71.03595,PLYMOUTH,BROCKTON,1
442,42.0855,-71.02875,PLYMOUTH,BROCKTON,1
443,42.0855,-71.0199,PLYMOUTH,BROCKTON,1
444,42.0858,-71.01,PLYMOUTH,BROCKTON,1
445,42.086,-70.9927,PLYMOUTH,BROCKTON,1
446,42.08605,-71.01375,PLYMOUTH,BROCKTON,1
447,42.086400000000005,-71.00475,PLYMOUTH,BROCKTON,1
448,42.086800000000004,-71.42445000000001,NORFOLK,FRANKLIN,1
449,42.086800000000004,-70.85925,PLYMOUTH,HANSON,1
450,42.08735,-71.00465,PLYMOUTH,BROCKTON,1
451,42.08815,-71.41550000000001,NORFOLK,FRANKLIN,1
452,42.088300000000004,-71.03495000000001,PLYMOUTH,BROCKTON,1
453,42.0884,-71.2947,NORFOLK,NORFOLK,1
454,42.0885,-71.04755,PLYMOUTH,BROCKTON,1
455,42.08865,-71.22235,NORFOLK,FOXBOROUGH,1
456,42.08865,-71.22235,NORFOLK,SHARON,1
457,42.0889,-71.09265,BRISTOL,EASTON,1
458,42.0889,-70.82485,PLYMOUTH,PEMBROKE,1
459,42.089,-71.02340000000001,PLYMOUTH,BROCKTON,1
460,42.089,-70.92985,PLYMOUTH,WHITMAN,1
461,42.089150000000004,-71.04485,PLYMOUTH,BROCKTON,1
462,42.089200000000005,-71.0644,PLYMOUTH,BROCKTON,1
463,42.089200000000005,-71.04455,PLYMOUTH,BROCKTON,1
464,42.08925,-71.04440000000001,PLYMOUTH,BROCKTON,1
465,42.08945,-71.04825000000001,PLYMOUTH,BROCKTON,1
466,42.08945,-71.04185,PLYMOUTH,BROCKTON,1
467,42.0895,-71.04085,PLYMOUTH,BROCKTON,1
468,42.08965,-71.42935,NORFOLK,FRANKLIN,1
469,42.0897,-71.45085,NORFOLK,BELLINGHAM,1
470,42.09085,-71.03745,PLYMOUTH,BROCKTON,1
471,42.09105,-71.40350000000001,NORFOLK,FRANKLIN,1
472,42.09115,-71.0283,PLYMOUTH,BROCKTON,1
473,42.0915,-71.0256,PLYMOUTH,BROCKTON,1
474,42.091550000000005,-70.6465,PLYMOUTH,MARSHFIELD,1
475,42.0918,-71.04990000000001,PLYMOUTH,BROCKTON,1
476,42.091950000000004,-70.70455,PLYMOUTH,MARSHFIELD,1
477,42.09265,-70.70205,PLYMOUTH,MARSHFIELD,1
478,42.092800000000004,-71.38865,NORFOLK,FRANKLIN,1
479,42.09315,-70.69405,PLYMOUTH,MARSHFIELD,1
480,42.093250000000005,-70.69705,PLYMOUTH,MARSHFIELD,1
481,42.0934,-71.58785,WORCESTER,MENDON,1
482,42.0936,-71.01935,PLYMOUTH,BROCKTON,1
483,42.0938,-71.0175,PLYMOUTH,BROCKTON,2
484,42.09385,-70.9685,PLYMOUTH,ABINGTON,1
485,42.09395,-71.0592,PLYMOUTH,BROCKTON,1
486,42.094,-71.0594,NORFOLK,STOUGHTON,1
487,42.094,-71.0594,PLYMOUTH,BROCKTON,1
488,42.094100000000005,-70.71845,PLYMOUTH,MARSHFIELD,1
489,42.09425,-71.01475,PLYMOUTH,BROCKTON,1
490,42.094300000000004,-71.01455,PLYMOUTH,BROCKTON,1
491,42.09435,-70.8621,PLYMOUTH,HANOVER,1
492,42.09445,-71.2219,NORFOLK,SHARON,1
493,42.09445,-71.0496,PLYMOUTH,BROCKTON,2
494,42.0946,-71.4752,NORFOLK,BELLINGHAM,1
495,42.095,-70.82425,PLYMOUTH,PEMBROKE,1
496,42.095200000000006,-71.22515,NORFOLK,FOXBOROUGH,1
497,42.09575,-71.01935,PLYMOUTH,BROCKTON,1
498,42.09595,-71.50225,WORCESTER,MENDON,1
499,42.096650000000004,-71.2418,NORFOLK,FOXBOROUGH,1
500,42.09715,-71.01965,PLYMOUTH,BROCKTON,1
501,42.09725,-70.718,PLYMOUTH,MARSHFIELD,1
502,42.09735,-71.2655,NORFOLK,FOXBOROUGH,1
503,42.09735,-71.0031,PLYMOUTH,BROCKTON,1
504,42.097500000000004,-71.22710000000001,NORFOLK,FOXBOROUGH,1
505,42.0976,-70.68275,PLYMOUTH,MARSHFIELD,1
506,42.0977,-71.01765,PLYMOUTH,BROCKTON,1
507,42.097950000000004,-71.01985,PLYMOUTH,BROCKTON,1
508,42.098400000000005,-71.0661,PLYMOUTH,BROCKTON,1
509,42.0987,-71.06620000000001,PLYMOUTH,BROCKTON,1
510,42.100100000000005,-71.06355,PLYMOUTH,BROCKTON,1
511,42.10085,-71.0109,PLYMOUTH,BROCKTON,1
512,42.10105,-71.27195,NORFOLK,WALPOLE,1
513,42.1011,-71.03915,PLYMOUTH,BROCKTON,1
514,42.101150000000004,-71.03425,PLYMOUTH,BROCKTON,1
515,42.1015,-71.05435,PLYMOUTH,BROCKTON,1
516,42.1015,-71.0528,PLYMOUTH,BROCKTON,1
517,42.10155,-71.05415,PLYMOUTH,BROCKTON,1
518,42.101600000000005,-71.05315,PLYMOUTH,BROCKTON,2
519,42.1017,-71.04820000000001,PLYMOUTH,BROCKTON,1
520,42.10175,-71.27785,NORFOLK,WALPOLE,1
521,42.10175,-71.01945,PLYMOUTH,BROCKTON,1
522,42.102050000000006,-71.0676,NORFOLK,STOUGHTON,1
523,42.1023,-71.0607,PLYMOUTH,BROCKTON,1
524,42.10255,-70.94930000000001,PLYMOUTH,ABINGTON,2
525,42.1027,-70.76435000000001,PLYMOUTH,PEMBROKE,1
526,42.102850000000004,-70.9435,PLYMOUTH,ABINGTON,2
527,42.102900000000005,-71.50370000000001,WORCESTER,MENDON,1
528,42.10295,-70.94915,PLYMOUTH,ABINGTON,1
529,42.10305,-70.80285,PLYMOUTH,PEMBROKE,1
530,42.10335,-71.02055,PLYMOUTH,BROCKTON,1
531,42.103500000000004,-71.5594,WORCESTER,MENDON,1
532,42.1036,-70.94895,PLYMOUTH,ABINGTON,1
533,42.103950000000005,-71.0986,NORFOLK,STOUGHTON,1
534,42.1041,-70.80165000000001,PLYMOUTH,PEMBROKE,1
535,42.104150000000004,-70.7606,PLYMOUTH,PEMBROKE,1
536,42.104400000000005,-71.02470000000001,PLYMOUTH,BROCKTON,1
537,42.104400000000005,-70.99210000000001,PLYMOUTH,BROCKTON,1
538,42.10465,-71.55685,WORCESTER,MENDON,1
539,42.104800000000004,-71.0216,PLYMOUTH,BROCKTON,1
540,42.10485,-71.02535,PLYMOUTH,BROCKTON,1
541,42.1049,-71.0253,PLYMOUTH,BROCKTON,1
542,42.10505,-71.23075,NORFOLK,SHARON,1
543,42.10535,-71.02810000000001,PLYMOUTH,BROCKTON,1
544,42.1054,-71.36835,NORFOLK,FRANKLIN,1
545,42.105450000000005,-71.23505,NORFOLK,SHARON,1
546,42.105650000000004,-70.7405,PLYMOUTH,MARSHFIELD,1
547,42.1058,-71.2047,NORFOLK,SHARON,1
548,42.105900000000005,-70.94875,PLYMOUTH,ABINGTON,1
549,42.10615,-71.02045,PLYMOUTH,BROCKTON,1
550,42.10625,-71.4941,NORFOLK,BELLINGHAM,1
551,42.106300000000005,-70.74845,PLYMOUTH,MARSHFIELD,1
552,42.10655,-70.75535,PLYMOUTH,MARSHFIELD,3
553,42.1069,-71.0233,PLYMOUTH,BROCKTON,1
554,42.10705,-71.0282,PLYMOUTH,BROCKTON,1
555,42.10705,-70.7745,PLYMOUTH,PEMBROKE,1
556,42.107400000000005,-71.47395,NORFOLK,BELLINGHAM,1
557,42.1079,-70.7668,PLYMOUTH,PEMBROKE,1
558,42.1079,-70.76315000000001,PLYMOUTH,PEMBROKE,1
559,42.10795,-70.76865000000001,PLYMOUTH,PEMBROKE,1
560,42.1084,-70.7668,PLYMOUTH,MARSHFIELD,1
561,42.1084,-70.72875,PLYMOUTH,MARSHFIELD,1
562,42.10925,-71.02510000000001,PLYMOUTH,BROCKTON,1
563,42.10955,-70.99815000000001,PLYMOUTH,BROCKTON,1
564,42.10965,-70.9637,PLYMOUTH,ABINGTON,1
565,42.111650000000004,-70.81535000000001,PLYMOUTH,HANOVER,1
566,42.11175,-71.1782,NORFOLK,SHARON,1
567,42.1118,-71.05325,NORFOLK,AVON,1
568,42.1124,-71.4787,NORFOLK,BELLINGHAM,1
569,42.11255,-70.93520000000001,PLYMOUTH,ABINGTON,1
570,42.113150000000005,-71.50945,WORCESTER,HOPEDALE,2
571,42.11325,-70.97385,PLYMOUTH,ABINGTON,1
572,42.1133,-71.02795,PLYMOUTH,BROCKTON,1
573,42.1137,-71.02825,PLYMOUTH,BROCKTON,1
574,42.113800000000005,-71.18675,NORFOLK,SHARON,1
575,42.1139,-71.4728,NORFOLK,BELLINGHAM,1
576,42.114000000000004,-71.4715,NORFOLK,BELLINGHAM,1
577,42.11405,-71.47065,NORFOLK,BELLINGHAM,1
578,42.114450000000005,-71.46300000000001,NORFOLK,BELLINGHAM,1
579,42.11475,-71.46685000000001,NORFOLK,BELLINGHAM,1
580,42.1165,-70.9999,PLYMOUTH,BROCKTON,1
581,42.11735,-71.038,NORFOLK,AVON,1
582,42.119350000000004,-71.33120000000001,NORFOLK,NORFOLK,1
583,42.1199,-71.03965000000001,NORFOLK,AVON,1
584,42.120000000000005,-71.0898,NORFOLK,STOUGHTON,1
585,42.12035,-71.53110000000001,WORCESTER,HOPEDALE,1
586,42.120400000000004,-71.3109,NORFOLK,NORFOLK,1
587,42.1214,-71.0329,NORFOLK,AVON,1
588,42.1227,-71.11410000000001,NORFOLK,STOUGHTON,1
589,42.12285,-71.0013,PLYMOUTH,BROCKTON,2
590,42.1229,-71.0411,NORFOLK,AVON,1
591,42.12325,-70.8032,PLYMOUTH,NORWELL,1
592,42.1233,-71.1005,NORFOLK,STOUGHTON,1
593,42.1235,-71.17855,NORFOLK,SHARON,1
594,42.123650000000005,-71.2309,NORFOLK,SHARON,1
595,42.12465,-71.0352,NORFOLK,AVON,1
596,42.12465,-70.8261,PLYMOUTH,HANOVER,1
597,42.12475,-71.39575,NORFOLK,FRANKLIN,1
598,42.12475,-71.23230000000001,NORFOLK,WALPOLE,1
599,42.1248,-71.18325,NORFOLK,SHARON,1
600,42.1251,-70.91825,PLYMOUTH,ROCKLAND,1
601,42.1253,-71.06215,NORFOLK,AVON,1
602,42.12545,-71.0359,NORFOLK,AVON,2
603,42.125750000000004,-71.3998,NORFOLK,FRANKLIN,1
604,42.125800000000005,-71.069,NORFOLK,STOUGHTON,1
605,42.1259,-71.22695,NORFOLK,SHARON,1
606,42.126200000000004,-71.1032,NORFOLK,STOUGHTON,1
607,42.1263,-71.53695,WORCESTER,HOPEDALE,1
608,42.1263,-71.2993,NORFOLK,WALPOLE,1
609,42.1266,-70.99145,PLYMOUTH,ABINGTON,1
610,42.127,-71.1038,NORFOLK,STOUGHTON,1
611,42.12715,-70.82965,PLYMOUTH,HANOVER,1
612,42.127250000000004,-70.94985,PLYMOUTH,ABINGTON,1
613,42.12735,-71.0096,NORFOLK,HOLBROOK,1
614,42.1276,-71.45270000000001,NORFOLK,BELLINGHAM,1
615,42.1276,-71.075,NORFOLK,STOUGHTON,1
616,42.127950000000006,-70.93895,PLYMOUTH,ABINGTON,1
617,42.12865,-71.5185,WORCESTER,MILFORD,1
618,42.1287,-71.2656,NORFOLK,WALPOLE,1
619,42.128750000000004,-71.04195,NORFOLK,AVON,1
620,42.12895,-71.00330000000001,NORFOLK,HOLBROOK,1
621,42.12905,-71.09445000000001,NORFOLK,STOUGHTON,6
622,42.12905,-71.08935000000001,NORFOLK,STOUGHTON,1
623,42.12915,-71.1019,NORFOLK,STOUGHTON,1
624,42.12915,-71.09440000000001,NORFOLK,STOUGHTON,1
625,42.12925,-71.1019,NORFOLK,STOUGHTON,1
626,42.12935,-70.9516,PLYMOUTH,ABINGTON,1
627,42.13035,-71.52525,WORCESTER,MILFORD,1
