,CITY_TOWN_NAME,CRASH_HOUR,DRVR_CNTRB_CIRC_CL,RDWY_JNCT_TYPE_DESCR,TRAF_CNTRL_DEVC_TYPE_DESCR,LAT,LON,DRVR_DISTRACTED_CL,CNTY_NAME,SPEED_LIMIT,SURFACE_TP,STRUCT_CND
2491,REVERE,18,Distracted/Inattention,Traffic circle,Yield signs,42.42166792,-71.00453059," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
2492,REVERE,18,Distracted/Inattention,Traffic circle,Yield signs,42.42166792,-71.00453059," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
2493,WEYMOUTH,12,Distracted/Inattention,Not at junction,No controls,42.22041805,-70.96105361," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
2494,WEYMOUTH,12,Distracted/Inattention,Not at junction,No controls,42.22041805,-70.96105361," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
2495,WEYMOUTH,12,Distracted/Inattention,Not at junction,Traffic control signal,42.2160745,-70.92548665," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
2496,WEYMOUTH,12,Distracted/Inattention,Not at junction,Traffic control signal,42.2160745,-70.92548665," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
2497,WEYMOUTH,20,Distracted/Inattention,Four-way intersection,No controls,42.1923042,-70.95028367," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,5.0,Bituminous concrete road,Good
2498,WEYMOUTH,11,Uncontrollable factors,Not at junction,No controls,42.2100681,-70.9456043, D1: External distraction (outside the vehicle),NORFOLK,30.0,Surface-treated road,Fair
2499,WEYMOUTH,4,Reckless Driving,Four-way intersection,Traffic control signal,42.20969,-70.94363," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,25.0,Bituminous concrete road,Good
2500,WEYMOUTH,4,Reckless Driving,Four-way intersection,Traffic control signal,42.20969,-70.94363," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,25.0,Bituminous concrete road,Good
2501,DEDHAM,17,Distracted/Inattention,T-intersection,No controls,42.2290886,-71.15103939," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Good
2502,DEDHAM,17,Distracted/Inattention,T-intersection,No controls,42.2290886,-71.15103939," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Good
2503,ROCKLAND,14,Drowsey Driving,Four-way intersection,Traffic control signal,42.10919922,-70.91079098," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Bituminous concrete road,Good
2504,ROCKLAND,14,Drowsey Driving,Four-way intersection,Traffic control signal,42.10919922,-70.91079098," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Bituminous concrete road,Good
2505,CAMBRIDGE,19,Diregarded traffic markings,Not at junction,No controls,42.37318563,-71.12077935," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Fair
2506,GEORGETOWN,12,Distracted/Inattention,Not at junction,No controls,42.73238909,-71.00743249, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Fair
2507,GEORGETOWN,12,Distracted/Inattention,Not at junction,No controls,42.73238909,-71.00743249, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Fair
2508,GEORGETOWN,12,Distracted/Inattention,Not at junction,No controls,42.73238909,-71.00743249, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Fair
2509,IPSWICH,12,Reckless Driving,Not at junction,No controls,42.68687774,-70.87332882, D1: External distraction (outside the vehicle),ESSEX,35.0,Surface-treated road,Fair
2510,IPSWICH,14,Distracted/Inattention,Not at junction,No controls,42.69420633,-70.82370851," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,40.0,Bituminous concrete road,Fair
2511,IPSWICH,14,Distracted/Inattention,Not at junction,No controls,42.69420633,-70.82370851," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,40.0,Bituminous concrete road,Fair
2512,DANVERS,18,Reckless Driving,Not at junction,No controls,42.5704225,-70.91106138," D1: Other activity, electronic device",ESSEX,55.0,Bituminous concrete road,Fair
2513,EVERETT,13,Diregarded traffic markings,On-ramp,No controls,42.40283896,-71.05998917, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
2514,EVERETT,13,Diregarded traffic markings,On-ramp,No controls,42.40283896,-71.05998917, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
2515,TAUNTON,17,Diregarded traffic markings,Not at junction,No controls,41.90583713,-71.06771817," D1: Other activity, electronic device / D2: Manually operating an electronic device",BRISTOL,30.0,Bituminous concrete road,Good
2516,TAUNTON,17,Diregarded traffic markings,Not at junction,No controls,41.90583713,-71.06771817," D1: Other activity, electronic device / D2: Manually operating an electronic device",BRISTOL,30.0,Bituminous concrete road,Good
2517,WESTWOOD,6,Speeding,Off-ramp,Yield signs,42.21011163,-71.15026819," D1: Other activity, electronic device",NORFOLK,35.0,Bituminous concrete road,Good
2518,WESTWOOD,6,Speeding,Off-ramp,Yield signs,42.21011163,-71.15026819," D1: Other activity, electronic device",NORFOLK,35.0,Bituminous concrete road,Good
2519,BILLERICA,1,Reckless Driving,Not at junction,No controls,42.59953152,-71.29877225," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Fair
2520,ROCKPORT,14,Distracted/Inattention,Not at junction,No controls,42.66348139,-70.62446994," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,20.0,Bituminous concrete road,Good
2521,WALPOLE,12,Reckless Driving,Not at junction,No controls,42.13415045,-71.26129151," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Fair
2522,WALPOLE,12,Reckless Driving,Not at junction,No controls,42.13415045,-71.26129151," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Fair
2523,METHUEN,13,Distracted/Inattention,Not at junction,Traffic control signal,42.73500168,-71.19286703," D1: Other activity, electronic device",ESSEX,25.0,Bituminous concrete road,Fair
2524,METHUEN,13,Distracted/Inattention,Not at junction,Traffic control signal,42.73500168,-71.19286703," D1: Other activity, electronic device",ESSEX,25.0,Bituminous concrete road,Fair
2525,METHUEN,13,Distracted/Inattention,Not at junction,Traffic control signal,42.73500168,-71.19286703," D1: Other activity, electronic device",ESSEX,25.0,Bituminous concrete road,Fair
2526,METHUEN,13,Distracted/Inattention,Not at junction,Traffic control signal,42.73500168,-71.19286703," D1: Other activity, electronic device",ESSEX,25.0,Bituminous concrete road,Fair
2527,METHUEN,13,Distracted/Inattention,Not at junction,Traffic control signal,42.73500168,-71.19286703," D1: Other activity, electronic device",ESSEX,25.0,Bituminous concrete road,Fair
2528,METHUEN,18,Distracted/Inattention,Not at junction,No controls,42.70649754,-71.19958483, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
2529,METHUEN,18,Distracted/Inattention,Not at junction,No controls,42.70649754,-71.19958483, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
2530,METHUEN,18,Distracted/Inattention,Not at junction,No controls,42.70649754,-71.19958483, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
2531,RANDOLPH,1,Speeding,Not at junction,No controls,42.166552100000004,-71.04316531, D1: Manually operating an electronic device,NORFOLK,25.0,Surface-treated road,Fair
2532,RANDOLPH,1,Speeding,Not at junction,No controls,42.166552100000004,-71.04316531, D1: Manually operating an electronic device,NORFOLK,25.0,Surface-treated road,Fair
2533,RANDOLPH,1,Speeding,Not at junction,No controls,42.166552100000004,-71.04316531, D1: Manually operating an electronic device,NORFOLK,25.0,Surface-treated road,Fair
2534,RANDOLPH,11,Distracted/Inattention,Not at junction,No controls,42.18326217,-71.05356204," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Bituminous concrete road,Fair
2535,RANDOLPH,11,Distracted/Inattention,Not at junction,No controls,42.18326217,-71.05356204," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Bituminous concrete road,Fair
2536,RANDOLPH,11,Distracted/Inattention,Not at junction,No controls,42.18326217,-71.05356204," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Bituminous concrete road,Fair
2537,MEDFORD,15,Distracted/Inattention,Not at junction,No controls,42.42553612,-71.10314883," D1: Other activity, electronic device",MIDDLESEX,55.0,Bituminous concrete road,Good
2538,MEDFORD,15,Distracted/Inattention,Not at junction,No controls,42.42553612,-71.10314883," D1: Other activity, electronic device",MIDDLESEX,55.0,Bituminous concrete road,Good
2539,PLYMOUTH,8,Other causes,Not at junction,No controls,41.93280581,-70.6473956, D1: External distraction (outside the vehicle),PLYMOUTH,65.0,Bituminous concrete road,Good
2540,WENHAM,17,Reckless Driving,Not at junction,Warning signs,42.60596268,-70.86727409999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Good
2541,WENHAM,23,Distracted/Inattention,T-intersection,No controls,42.59811273,-70.88803739," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
2542,AMESBURY,12,Distracted/Inattention,T-intersection,No controls,42.84613073,-70.93684429999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,35.0,Surface-treated road,Good
2543,AMESBURY,12,Distracted/Inattention,T-intersection,No controls,42.84613073,-70.93684429999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,35.0,Surface-treated road,Good
2544,SALEM,18,Distracted/Inattention,Four-way intersection,Traffic control signal,42.519186499999996,-70.90388935," D1: Other activity, electronic device",ESSEX,30.0,Bituminous concrete road,Fair
2545,SALEM,18,Distracted/Inattention,Four-way intersection,Traffic control signal,42.519186499999996,-70.90388935," D1: Other activity, electronic device",ESSEX,30.0,Bituminous concrete road,Fair
2546,WINTHROP,19,Distracted/Inattention,Not at junction,No controls,42.380900399999994,-70.99175365," D1: Other activity, electronic device",SUFFOLK,30.0,Bituminous concrete road,Fair
2547,WINTHROP,21,Distracted/Inattention,Not at junction,No controls,42.37253691,-70.97098919," D1: Other activity, electronic device",SUFFOLK,30.0,Bituminous concrete road,Fair
2548,WINTHROP,21,Distracted/Inattention,Not at junction,No controls,42.37253691,-70.97098919," D1: Other activity, electronic device",SUFFOLK,30.0,Bituminous concrete road,Fair
2549,AMESBURY,15,Reckless Driving,Y-intersection,No controls,42.85724764,-70.93086726," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
2550,BOSTON,15,Distracted/Inattention,Not at junction,No controls,42.28496123,-71.09280959," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,35.0,Bituminous concrete road,Fair
2551,BOSTON,15,Distracted/Inattention,Not at junction,No controls,42.28496123,-71.09280959," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,35.0,Bituminous concrete road,Fair
2552,HAVERHILL,15,Diregarded traffic markings,T-intersection,Stop signs,42.77654974,-71.08880039, D1: Manually operating an electronic device,ESSEX,25.0,Bituminous concrete road,Fair
2553,HAVERHILL,15,Diregarded traffic markings,T-intersection,Stop signs,42.77654974,-71.08880039, D1: Manually operating an electronic device,ESSEX,25.0,Bituminous concrete road,Fair
2554,HAVERHILL,16,Distracted/Inattention,Not at junction,No controls,42.81555923,-71.02074259," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,35.0,Bituminous concrete road,Good
2555,HAVERHILL,22,Distracted/Inattention,Not at junction,No controls,42.78878085,-71.13961349," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,35.0,Bituminous concrete road,Fair
2556,HAVERHILL,22,Distracted/Inattention,Not at junction,No controls,42.78878085,-71.13961349," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,35.0,Bituminous concrete road,Fair
2557,MEDFORD,9,Reckless Driving,Not at junction,Traffic control signal,42.42412426,-71.1207478," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Surface-treated road,Fair
2558,MEDFORD,9,Reckless Driving,Not at junction,Traffic control signal,42.42412426,-71.1207478," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Surface-treated road,Fair
2559,HOLLISTON,12,Reckless Driving,Not at junction,No controls,42.20735444,-71.42760824, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
2560,HOLLISTON,12,Reckless Driving,Not at junction,No controls,42.20735444,-71.42760824, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
2561,ANDOVER,18,Tailgating,Y-intersection,Yield signs,42.66123297,-71.16718071, D1: Passenger,ESSEX,30.0,Bituminous concrete road,Fair
2562,ANDOVER,18,Tailgating,Y-intersection,Yield signs,42.66123297,-71.16718071, D1: Passenger,ESSEX,30.0,Bituminous concrete road,Fair
2563,NORTH ANDOVER,11,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.69446847,-71.13545095, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
2564,NORTH ANDOVER,11,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.69446847,-71.13545095, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
2565,NEWBURY,14,Distracted/Inattention,Not at junction,No controls,42.76511255,-70.94398158," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
2566,NEWBURY,14,Distracted/Inattention,Not at junction,No controls,42.76511255,-70.94398158," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
2567,KINGSTON,12,Distracted/Inattention,Not at junction,No controls,41.99926417,-70.70354373," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,20.0,Surface-treated road,Fair
2568,KINGSTON,12,Distracted/Inattention,Not at junction,No controls,41.99926417,-70.70354373," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,20.0,Surface-treated road,Fair
2569,ACTON,13,Distracted/Inattention,Off-ramp,No controls,42.47442389,-71.42928995," D1: Other activity, electronic device",MIDDLESEX,45.0,Surface-treated road,Fair
2570,HOLLISTON,0,Reckless Driving,Not at junction,No controls,42.202028799999994,-71.42903949," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
2571,NEWBURYPORT,0,Uncontrollable factors,Off-ramp,No controls,42.8329209,-70.90640069, D1: External distraction (outside the vehicle),ESSEX,25.0,Bituminous concrete road,Fair
2572,BOSTON,8,Reckless Driving,Not at junction,No controls,42.287627,-71.09398421, D1: Manually operating an electronic device,SUFFOLK,35.0,Bituminous concrete road,Deficient
2573,HARVARD,14,Tailgating,Not at junction,No controls,42.53830363,-71.57579641," D1: Other activity (searching, eating, personal hygiene, etc.)",WORCESTER,40.0,Bituminous concrete road,Fair
2574,HARVARD,14,Tailgating,Not at junction,No controls,42.53830363,-71.57579641," D1: Other activity (searching, eating, personal hygiene, etc.)",WORCESTER,40.0,Bituminous concrete road,Fair
2575,TOPSFIELD,10,Distracted/Inattention,Not at junction,Traffic control signal,42.63512533,-70.94263462," D1: Other activity, electronic device",ESSEX,45.0,Bituminous concrete road,Fair
2576,TOPSFIELD,10,Distracted/Inattention,Not at junction,Traffic control signal,42.63512533,-70.94263462," D1: Other activity, electronic device",ESSEX,45.0,Bituminous concrete road,Fair
2577,TOPSFIELD,10,Distracted/Inattention,Not at junction,Traffic control signal,42.63512533,-70.94263462," D1: Other activity, electronic device",ESSEX,45.0,Bituminous concrete road,Fair
2578,TOPSFIELD,10,Distracted/Inattention,Not at junction,Traffic control signal,42.63512533,-70.94263462," D1: Other activity, electronic device",ESSEX,45.0,Bituminous concrete road,Fair
2579,SUDBURY,15,Uncontrollable factors,Not at junction,No controls,42.36349637,-71.45824842, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Surface-treated road,Deficient
2580,SUDBURY,9,Distracted/Inattention,Not at junction,No controls,42.36763889,-71.42164752," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,15.0,Surface-treated road,Fair
2581,WELLESLEY,17,Reckless Driving,On-ramp,Traffic control signal,42.3166564,-71.23371234, D1: External distraction (outside the vehicle),NORFOLK,50.0,Bituminous concrete road,Good
2582,WELLESLEY,17,Reckless Driving,On-ramp,Traffic control signal,42.3166564,-71.23371234, D1: External distraction (outside the vehicle),NORFOLK,50.0,Bituminous concrete road,Good
2583,WELLESLEY,17,Reckless Driving,On-ramp,Traffic control signal,42.3166564,-71.23371234, D1: External distraction (outside the vehicle),NORFOLK,50.0,Bituminous concrete road,Good
2584,WELLESLEY,2,Drowsey Driving,Not at junction,No controls,42.30917658,-71.28388423," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,50.0,Bituminous concrete road,Good
2585,WELLESLEY,5,Reckless Driving,T-intersection,Traffic control signal,42.30448,-71.32534," D1: Other activity, electronic device",NORFOLK,40.0,Bituminous concrete road,Good
2586,WELLESLEY,5,Reckless Driving,T-intersection,Traffic control signal,42.30448,-71.32534," D1: Other activity, electronic device",NORFOLK,40.0,Bituminous concrete road,Good
2587,READING,15,Tailgating,Not at junction,No controls,42.53289788,-71.12144101," D1: Other activity, electronic device",MIDDLESEX,30.0,Bituminous concrete road,Deficient
2588,READING,15,Tailgating,Not at junction,No controls,42.53289788,-71.12144101," D1: Other activity, electronic device",MIDDLESEX,30.0,Bituminous concrete road,Deficient
2589,BROOKLINE,15,Tailgating,Not at junction,No controls,42.31004224,-71.14316613," D1: Other activity (searching, eating, personal hygiene, etc.) / D2: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Surface-treated road,Fair
2590,BROOKLINE,15,Tailgating,Not at junction,No controls,42.31004224,-71.14316613," D1: Other activity (searching, eating, personal hygiene, etc.) / D2: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Surface-treated road,Fair
2591,BRAINTREE,13,Tailgating,Not at junction,No controls,42.22425926,-71.0244311," D1: Other activity, electronic device",NORFOLK,55.0,Bituminous concrete road,Good
2592,BRAINTREE,13,Tailgating,Not at junction,No controls,42.22425926,-71.0244311," D1: Other activity, electronic device",NORFOLK,55.0,Bituminous concrete road,Good
2593,BILLERICA,9,Distracted/Inattention,Not at junction,No controls,42.53082568,-71.28996976," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
2594,PLYMOUTH,21,Reckless Driving,Driveway,No controls,41.94717475,-70.64196453," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Bituminous concrete road,Good
2595,PLYMOUTH,21,Reckless Driving,Driveway,No controls,41.94717475,-70.64196453," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Bituminous concrete road,Good
2596,CONCORD,12,Diregarded traffic markings,Y-intersection,No controls,42.45933106,-71.32517199," D1: Other activity, electronic device",MIDDLESEX,35.0,Bituminous concrete road,Fair
2597,CONCORD,12,Diregarded traffic markings,Y-intersection,No controls,42.45933106,-71.32517199," D1: Other activity, electronic device",MIDDLESEX,35.0,Bituminous concrete road,Fair
2598,ARLINGTON,17,Distracted/Inattention,Not at junction,No controls,42.41852838,-71.17529495, D1: Passenger,MIDDLESEX,30.0,Surface-treated road,Fair
2599,ARLINGTON,6,Reckless Driving,Not at junction,No controls,42.41737392,-71.17532739, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Gravel or stone road,Deficient
2600,ARLINGTON,6,Reckless Driving,Not at junction,No controls,42.41737392,-71.17532739, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Gravel or stone road,Deficient
2601,ARLINGTON,17,Reckless Driving,Not at junction,No controls,42.42541002,-71.19117673," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Good
2602,ARLINGTON,17,Reckless Driving,Not at junction,No controls,42.42541002,-71.19117673," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Good
2603,BOSTON,15,Distracted/Inattention,Not at junction,No controls,42.33999926,-71.0637834," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,55.0,Bituminous concrete road,Good
2604,BOSTON,15,Distracted/Inattention,Not at junction,No controls,42.33999926,-71.0637834," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,55.0,Bituminous concrete road,Good
2605,BOSTON,15,Distracted/Inattention,Not at junction,No controls,42.33999926,-71.0637834," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,55.0,Bituminous concrete road,Good
2606,FRANKLIN,15,Reckless Driving,Not at junction,No controls,42.08983476,-71.39320042," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
2607,LITTLETON,23,Drowsey Driving,Not at junction,No controls,42.5428333,-71.52609385," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Surface-treated road,Deficient
2608,LITTLETON,15,Distracted/Inattention,T-intersection,Stop signs,42.52884396,-71.45926697," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Surface-treated road,Fair
2609,BOSTON,15,Distracted/Inattention,Not at junction,No controls,42.33977904,-71.06389954, D1: External distraction (outside the vehicle),SUFFOLK,55.0,Bituminous concrete road,Good
2610,BOSTON,15,Distracted/Inattention,Not at junction,No controls,42.33977904,-71.06389954, D1: External distraction (outside the vehicle),SUFFOLK,55.0,Bituminous concrete road,Good
2611,CHELMSFORD,13,Distracted/Inattention,Driveway,No controls,42.60142699,-71.3472001, D1: External distraction (outside the vehicle),MIDDLESEX,10.0,Bituminous concrete road,Fair
2612,BRAINTREE,10,Distracted/Inattention,Not at junction,No controls,42.21637305,-70.98480235," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Good
2613,BOSTON,3,Reckless Driving,Not at junction,No controls,42.35812039,-71.05138669, D1: Manually operating an electronic device,SUFFOLK,45.0,Bituminous concrete road,Good
2614,ESSEX,12,Tailgating,Not at junction,No controls,42.63104668,-70.77562122," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
2615,ESSEX,12,Tailgating,Not at junction,No controls,42.63104668,-70.77562122," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
2616,ESSEX,12,Tailgating,Not at junction,No controls,42.63104668,-70.77562122," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
2617,ESSEX,12,Tailgating,Not at junction,No controls,42.63104668,-70.77562122," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
2618,ESSEX,19,Reckless Driving,Not at junction,No controls,42.61877183,-70.77690651," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,20.0,Surface-treated road,Fair
2619,ESSEX,10,Distracted/Inattention,Not at junction,No controls,42.61967465,-70.77893318," D1: Other activity, electronic device",ESSEX,20.0,Surface-treated road,Fair
2620,HAVERHILL,1,Speeding,T-intersection,Stop signs,42.73884813,-71.11224158," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,35.0,Bituminous concrete road,Good
2621,READING,6,Tailgating,Not at junction,No controls,42.50178718,-71.11320493," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,55.0,Bituminous concrete road,Good
2622,READING,6,Tailgating,Not at junction,No controls,42.50178718,-71.11320493," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,55.0,Bituminous concrete road,Good
2623,SHERBORN,14,Reckless Driving,T-intersection,No controls,42.23656492,-71.40609374," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
2624,CAMBRIDGE,8,Reckless Driving,T-intersection,Traffic control signal,42.39452658,-71.12707604," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Fair
2625,CAMBRIDGE,8,Reckless Driving,T-intersection,Traffic control signal,42.39452658,-71.12707604," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Fair
2626,NORWOOD,17,Distracted/Inattention,Not at junction,No controls,42.20015021,-71.16028265, D1: Manually operating an electronic device,NORFOLK,30.0,Surface-treated road,Fair
2627,NORWOOD,17,Distracted/Inattention,Not at junction,No controls,42.20015021,-71.16028265, D1: Manually operating an electronic device,NORFOLK,30.0,Surface-treated road,Fair
2628,STONEHAM,6,Distracted/Inattention,Four-way intersection,Traffic control signal,42.4561148,-71.0832416, D1: Passenger,MIDDLESEX,25.0,Bituminous concrete road,Fair
2629,STONEHAM,6,Distracted/Inattention,Four-way intersection,Traffic control signal,42.4561148,-71.0832416, D1: Passenger,MIDDLESEX,25.0,Bituminous concrete road,Fair
2630,FRANKLIN,11,Distracted/Inattention,Not at junction,No controls,42.09151496,-71.42568889," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Bituminous concrete road,Good
2631,FRANKLIN,11,Distracted/Inattention,Not at junction,No controls,42.09151496,-71.42568889," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,35.0,Bituminous concrete road,Good
2632,WALTHAM,16,Distracted/Inattention,Not at junction,No controls,42.39570784,-71.24525678," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,20.0,Surface-treated road,Fair
2633,WALTHAM,20,Distracted/Inattention,T-intersection,No controls,42.41079739,-71.25491782, D1: Manually operating an electronic device,MIDDLESEX,30.0,Surface-treated road,Fair
2634,SOMERVILLE,21,Distracted/Inattention,Not at junction,Traffic control signal,42.37987643,-71.09035888, D1: Talking on hand-held electronic device,MIDDLESEX,25.0,Bituminous concrete road,Good
2635,LAWRENCE,18,Diregarded traffic markings,Four-way intersection,Stop signs,42.71520408,-71.16176764," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Fair
2636,LAWRENCE,18,Diregarded traffic markings,Four-way intersection,Stop signs,42.71520408,-71.16176764," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Fair
2637,SAUGUS,13,Reckless Driving,Not at junction,No controls,42.47620179,-71.0233521," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,50.0,Bituminous concrete road,Fair
2638,SAUGUS,13,Reckless Driving,Not at junction,No controls,42.47620179,-71.0233521," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,50.0,Bituminous concrete road,Fair
2639,WELLESLEY,12,Diregarded traffic markings,Not at junction,No controls,42.30886216,-71.24556495," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Good
2640,WELLESLEY,12,Diregarded traffic markings,Not at junction,No controls,42.30886216,-71.24556495," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Good
2641,RANDOLPH,16,Tailgating,On-ramp,No controls,42.20234166,-71.08548153, D1: External distraction (outside the vehicle),NORFOLK,55.0,Bituminous concrete road,Fair
2642,RANDOLPH,16,Tailgating,On-ramp,No controls,42.20234166,-71.08548153, D1: External distraction (outside the vehicle),NORFOLK,55.0,Bituminous concrete road,Fair
